_id,app_name,user_score,user_date,user_comments,evaluation
662f0a3b73f7ce16925e76c5,tripadvisor,5,2015년 11월 10일,좋아요 편리해요,
662f0a3b73f7ce16925e76c6,tripadvisor,5,2015년 11월 11일,굿,
662f0a3b73f7ce16925e76c7,tripadvisor,5,2015년 11월 12일,좋아요,
662f0a3b73f7ce16925e76c8,tripadvisor,5,2015년 10월 26일,쉬운것같으면서도어려운조화대단합니다 수많은곳들너무나수고하셨음니다,
662f0a3b73f7ce16925e76c9,tripadvisor,5,2015년 10월 20일,정보가 많아서 좋습니다!,
662f0a3b73f7ce16925e76ca,tripadvisor,5,2015년 10월 25일,최고!,
662f0a3c73f7ce16925e76cb,tripadvisor,5,2015년 10월 28일,짱짱,
662f0a3c73f7ce16925e76cc,tripadvisor,5,2015년 10월 16일,"여행 계획 짤 때 도움이 됩니다 식당, 숙박, 관광지 등을 한 번에 볼 수도 있고, 후기도 볼 수있어 좋아요!",
662f0a3c73f7ce16925e76cd,tripadvisor,5,2015년 10월 19일,이번 버전이문제인가요 실행만시키면 구글플레이가 종료되었다며 5초마다 팝업뜹니다 노트5에요,
662f0a3c73f7ce16925e76ce,tripadvisor,4,2015년 10월 6일,숙박이던 음식이던 한번에볼수 있어서 좋아여~~,
662f0a3c73f7ce16925e76cf,tripadvisor,3,2015년 10월 4일,리뷰 규정이 너무 스트릭트해서 다녀온곳 리뷰를 남기면 다 짤리고 실제로 포스팅되기 참 힘듬. 고로 리뷰를 못믿겠고 또 리뷰별점 높은곳들이 별로인 곳들도 많음.,
662f0a3c73f7ce16925e76d0,tripadvisor,5,2015년 9월 25일,한국인보다는 해외여행자의 인기도를 체크할 때 좋습니다,
662f0a3c73f7ce16925e76d1,tripadvisor,5,2015년 10월 5일,ㅅㅅ,
662f0a3c73f7ce16925e76d2,tripadvisor,5,2015년 10월 3일,Good,
662f0a3c73f7ce16925e76d3,tripadvisor,5,2015년 9월 17일,정보도많고 좋아요,
662f0a3c73f7ce16925e76d4,tripadvisor,5,2015년 9월 10일,전 세계인들이 작성한 여행 후기가 엄청 많아요! 여행준비시 이 어플이 추천한 음식정/숙소 가서 실패한적이 없습니다. 여행의 바이블과 같은 어플입니다,1
662f0a3c73f7ce16925e76d5,tripadvisor,1,2015년 8월 25일,내핸드폰 내가마음대로 할수가없네,1
662f0a3c73f7ce16925e76d6,tripadvisor,5,2015년 9월 4일,지도도 다운되고 외국에서 길 모를때 정말 굿,
662f0a3c73f7ce16925e76d7,tripadvisor,5,2015년 9월 7일,보기도 편하고 리뷰도 많고 아주 좋습니다,
662f0a3c73f7ce16925e76d8,tripadvisor,5,2015년 8월 25일,"지역별로 세분화된 호텔 순위와 맛집들, 방문자들의 생생한 후기와 별점이 도움이 되었습니다.",
662f0a3c73f7ce16925e76d9,tripadvisor,1,2015년 8월 16일,리뷰를 3번을올렸는데 안올라가는걸보니 걸러져서 올라가나봐요 이럴꺼면 리뷰를 왜만들었는지,
662f0a3c73f7ce16925e76da,tripadvisor,4,2015년 8월 12일,비교가 마니 되네요 불편한점도 잇구요,
662f0a3c73f7ce16925e76db,tripadvisor,1,2015년 8월 21일,이거 범죄행위 아닙니까?,3
662f0a3c73f7ce16925e76dc,tripadvisor,1,2015년 8월 14일,업데이트좀해요ㅋ,
662f0a3c73f7ce16925e76dd,tripadvisor,5,2015년 8월 2일,너무 유용하고 좋아요,
662f0a3c73f7ce16925e76de,tripadvisor,5,2015년 7월 13일,호텔 알아볼태 날짜 설정에서 하루씩 앞당겨서 보이네요.하지만 각 여행사 사이트 타고 들어가면 제대로 된 날짜가 나오네요 수정부탁드려요,
662f0a3c73f7ce16925e76df,tripadvisor,2,2015년 7월 21일,갤s6로 기기변경후 삼성계정로그인이 없어서 그전에 저장해놓은걸 못보고있어요ㅠㅠ,
662f0a3d73f7ce16925e76e0,tripadvisor,4,2015년 7월 21일,경로를 찾을 수 없습니다 라고 하네요.. 지도 왜 안나오나요ㅜㅜ,
662f0a3d73f7ce16925e76e1,tripadvisor,4,2015년 7월 13일,가끔 지도가 엉뚱해서 헛걸음 하는 것만 빼곤 좋네요.,
662f0a3d73f7ce16925e76e2,tripadvisor,5,2015년 7월 12일,트립어드바이저의 평가는 절대 배신하지않는다,
662f0a3d73f7ce16925e76e3,tripadvisor,1,2015년 7월 15일,뭔데 내가 설치도 안했는데 맘대로 깔려요?,
662f0a3d73f7ce16925e76e4,tripadvisor,5,2015년 7월 15일,최고에요~부족한점없이 너무만족해요♥♥♥,
662f0a3d73f7ce16925e76e5,tripadvisor,5,2015년 7월 16일,아이들이 놀기에 최적,
662f0a3d73f7ce16925e76e6,tripadvisor,4,2015년 7월 8일,아이콘이 바탕화면에 왜 안 생길까요 ㅠㅠ,
662f0a3d73f7ce16925e76e7,tripadvisor,5,2015년 6월 29일,많은도움이될꺼라믿어요~^^,
662f0a3d73f7ce16925e76e8,tripadvisor,4,2015년 7월 1일,유용할것 같음.,
662f0a3d73f7ce16925e76e9,tripadvisor,5,2015년 6월 29일,다 나와있음!,1
