"소재지(시군구)별(1)",소재지(시군구)별(2),2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"대전광역시",중구,230341,230341,0,230341,0,100.00,100.00,227108,227108,-,227108,-,100.00,100.00
"대전광역시",서구,473365,473365,0,473365,0,100.00,100.00,470374,470374,-,470374,-,100.00,100.00
"대전광역시",유성구,351277,351277,0,351277,0,100.00,100.00,356093,356093,-,356093,-,100.00,100.00
"대전광역시",대덕구,175046,175046,0,175046,0,100.00,100.00,172746,172746,-,172746,-,100.00,100.00
"울산광역시",소계,1121592,1119594,1998,1088376,33216,99.82,97.04,1110663,1108668,1995,1077482,33181,99.82,97.01
"울산광역시",중구,212883,212883,0,212883,0,100.00,100.00,208132,208132,-,208132,-,100.00,100.00
"울산광역시",남구,313819,313819,0,313819,0,100.00,100.00,310638,310638,-,310638,-,100.00,100.00
"울산광역시",동구,154096,154096,0,154096,0,100.00,100.00,151711,151711,-,151711,-,100.00,100.00
"울산광역시",북구,218735,218735,0,218735,0,100.00,100.00,218670,218670,-,218670,-,100.00,100.00
"울산광역시",울주군,222059,220061,1998,188843,33216,99.10,85.04,221512,219517,1995,188331,33181,99.10,85.02
"세종특별자치시",소계,371895,338424,33471,325309,46586,91.00,87.47,383591,349068,34523,338341,45250,91.00,88.20
"세종특별자치시",세종특별자치시,371895,338424,33471,325309,46586,91.00,87.47,383591,349068,34523,338341,45250,91.00,88.20
"경기도",소계,13565450,12489790,1075660,12849184,716266,92.07,94.72,13589432,12499793,1089639,12877804,711628,91.98,94.76
"경기도",수원시,1183714,1183714,0,1183714,0,100.00,100.00,1190964,1190964,-,1190964,-,100.00,100.00
"경기도",성남시,930948,930948,0,930948,0,100.00,100.00,922518,922518,-,922518,-,100.00,100.00
"경기도",고양시,1079353,1018715,60638,1079353,0,94.38,100.00,1076535,1016055,60480,1076535,-,94.38,100.00
"경기도",용인시,1077508,1030536,46972,1041343,36165,95.64,96.64,1074971,1037999,36972,1038930,36041,96.56,96.65
"경기도",부천시,806067,806067,0,806067,0,100.00,100.00,790128,790128,-,790128,-,100.00,100.00
"경기도",안산시,652726,652726,0,652726,0,100.00,100.00,641660,641660,-,641660,-,100.00,100.00
"경기도",안양시,547178,547178,0,547178,0,100.00,100.00,548228,548228,-,548228,-,100.00,100.00
"경기도",남양주시,733798,669224,64574,701244,32554,91.20,95.56,737353,673236,64117,705556,31797,91.30,95.69
"경기도",화성시,887015,647521,239494,812367,74648,73.00,91.58,910814,664894,245920,836281,74533,73.00,91.82
"경기도",평택시,564288,530431,33857,524157,40131,94.00,92.89,578529,543818,34711,538689,39840,94.00,93.11
"경기도",의정부시,463661,463661,0,463661,0,100.00,100.00,463724,463724,-,463724,-,100.00,100.00
"경기도",시흥시,512030,512030,0,512030,0,100.00,100.00,512912,512912,-,512912,-,100.00,100.00
"경기도",파주시,483245,432726,50519,437097,46148,89.55,90.45,495315,443441,51874,450034,45281,89.53,90.86
"경기도",광명시,292893,292893,0,292893,0,100.00,100.00,287945,287945,-,287945,-,100.00,100.00
"경기도",김포시,486508,449144,37364,462988,23520,92.32,95.17,484267,447903,36364,460876,23391,92.49,95.17
"경기도",군포시,268535,268535,0,268535,0,100.00,100.00,266213,266213,-,266213,-,100.00,100.00
"경기도",광주시,387289,204907,182382,357904,29385,52.91,92.41,391462,207123,184339,362324,29138,52.91,92.56
"경기도",이천시,223177,151818,71359,150220,72957,68.03,67.31,222721,151450,71271,149511,73210,68.00,67.13
"경기도",양주시,236368,177276,59092,200833,35535,75.00,84.97,243432,182574,60858,207902,35530,75.00,85.40
"경기도",오산시,229983,229983,0,229983,0,100.00,100.00,229849,229849,-,229849,-,100.00,100.00
"경기도",구리시,191948,191948,0,191948,0,100.00,100.00,188701,188701,-,188701,-,100.00,100.00
"경기도",안성시,189534,150780,38754,120657,68877,79.55,63.66,188842,151074,37768,120350,68492,80.00,63.73
"경기도",포천시,148939,79674,69265,79347,69592,53.49,53.27,146701,56331,90370,78555,68146,38.40,53.55
"경기도",의왕시,163356,163356,0,163356,0,100.00,100.00,160221,160221,-,160221,-,100.00,100.00
"경기도",하남시,320087,320087,0,320087,0,100.00,100.00,326059,326059,-,326059,-,100.00,100.00
"경기도",여주시,112150,73851,38299,74373,37777,65.85,66.32,113150,76812,36338,75693,37457,67.89,66.9
"경기도",양평군,121230,83677,37553,30966,90264,69.02,25.54,122323,84866,37457,32200,90123,69.38,26.32
"경기도",동두천시,93592,88912,4680,93592,0,95.00,100.00,91546,86968,4578,91546,-,95.00,100.00
"경기도",과천시,73345,73345,0,73345,0,100.00,100.00,78137,78137,-,78137,-,100.00,100.00
"경기도",가평군,62264,36344,25920,19478,42786,58.37,31.28,62150,36277,25873,19539,42611,58.37,31.44
"경기도",연천군,42721,27783,14938,26794,15927,65.03,62.72,42062,31713,10349,26024,16038,75.40,61.87
"강원도",소계,1538492,1276023,262469,1185555,352937,82.94,77.06,1536498,1274319,262179,1185302,351196,82.94,77.14
"강원도",춘천시,284594,259923,24671,231940,52654,91.33,81.50,286664,261724,24940,234820,51844,91.30,81.91
"강원도",원주시,357757,329137,28620,292042,65715,92.00,81.63,360807,328007,32800,294580,66227,90.91,81.64
"강원도",강릉시,212965,188487,24478,184992,27973,88.51,86.86,211381,188520,22861,183546,27835,89.18,86.83
"강원도",동해시,90081,89744,337,90081,0,99.63,100.00,89426,89092,334,89426,-,99.63,100.00
"강원도",태백시,40844,39904,940,40844,0,97.70,100.00,39428,37457,1971,39428,-,95.00,100.00
"강원도",속초시,82791,82791,0,82791,0,100.00,100.00,82806,82806,-,82806,-,100.00,100.00
"강원도",삼척시,63429,50172,13257,53215,10214,79.10,83.90,63455,50633,12822,53409,10046,79.79,84.17
"강원도",홍천군,68365,33634,34731,34186,34179,49.20,50.01,67977,34379,33598,34152,33825,50.57,50.24
"강원도",횡성군,46481,19017,27464,20967,25514,40.91,45.11,46532,19041,27491,20964,25568,40.92,45.05
"강원도",영월군,37904,23500,14404,23482,14422,62.00,61.95,37728,24500,13228,23331,14397,64.94,61.84
"강원도",평창군,40996,16398,24598,10128,30868,40.00,24.70,40990,16387,24603,10129,30861,39.98,24.71
"강원도",정선군,35675,23545,12130,22931,12744,66.00,64.28,34931,23054,11877,22393,12538,66.00,64.11
"강원도",철원군,43340,38420,4920,39205,4135,88.65,90.46,42256,38000,4256,38202,4054,89.93,90.41
